index,width,height,unique,blur,mean,min,max,stdv,file_size,contrast
14217,230,230,0,614.0882,153.2423,0.0000,255.0000,63.0199,8737,1.0000
14218,800,533,0,4913.6533,150.6176,9.0000,255.0000,47.2718,433381,0.9318
14219,800,530,0,2628.2405,122.9613,0.0000,255.0000,63.1292,288775,1.0000
14220,422,221,0,3153.6133,162.6331,0.0000,255.0000,73.3266,33915,1.0000
14221,300,350,0,41921.3672,226.9171,0.0000,255.0000,61.3208,23533,1.0000
14222,320,240,0,6769.6416,125.3849,0.0000,255.0000,62.0118,23813,1.0000
14223,915,515,0,5283.4668,213.5138,0.0000,255.0000,45.5927,108944,1.0000
14224,2763,4350,0,10431.1514,130.6814,0.0000,255.0000,80.9921,1161530,1.0000
14225,400,299,0,6288.2041,79.4774,0.0000,255.0000,71.7803,63193,1.0000
14226,680,470,0,4615.8584,149.4554,0.0000,255.0000,60.9959,118130,1.0000
14227,640,480,0,7466.3149,107.9892,0.0000,255.0000,67.7780,110144,1.0000
14228,547,255,0,5757.9067,123.4211,0.0000,255.0000,53.8803,70639,1.0000
14229,1018,581,0,9357.3105,164.1236,0.0000,255.0000,67.5575,1371471,1.0000
14230,648,486,0,2468.4739,148.3602,0.0000,255.0000,56.3138,160571,1.0000
14231,800,450,0,13646.4023,90.1760,0.0000,255.0000,70.2006,151934,1.0000
14232,300,300,0,1887.9642,186.5087,0.0000,255.0000,59.8178,27216,1.0000
14233,640,240,0,2334.0662,90.2435,0.0000,255.0000,73.7066,53884,1.0000
14234,900,500,0,4559.8203,98.8864,0.0000,255.0000,45.6349,61027,1.0000
14235,340,340,0,3983.7659,143.4986,0.0000,255.0000,69.5716,120426,1.0000
14236,640,480,0,3688.6726,112.6901,0.0000,255.0000,66.0504,90673,1.0000
14237,700,437,0,4030.5129,100.5707,0.0000,255.0000,60.4862,102772,1.0000
14238,735,533,0,18762.9219,121.7307,0.0000,255.0000,68.6167,95720,1.0000
14239,651,386,0,7674.8374,69.9910,0.0000,255.0000,77.8504,37592,1.0000
14240,330,248,0,4192.2305,183.9596,0.0000,255.0000,48.5108,41378,1.0000
14241,720,527,0,4904.2134,129.2774,0.0000,255.0000,82.6411,80075,1.0000
14242,729,586,0,7508.0479,84.4313,0.0000,255.0000,78.9812,97245,1.0000
14243,450,470,0,9518.7246,114.8842,0.0000,255.0000,63.3116,75249,1.0000
14244,667,1000,0,2482.8174,164.7135,0.0000,255.0000,90.8139,577452,1.0000
14245,602,339,0,5260.5103,111.4991,0.0000,255.0000,68.4648,98313,1.0000
14246,1280,720,0,4098.6289,114.4169,0.0000,255.0000,54.6697,163055,1.0000
14247,496,310,0,1444.3265,15.5571,0.0000,255.0000,46.2729,16464,1.0000
14248,759,767,0,11884.2021,98.4879,0.0000,255.0000,51.3041,377234,1.0000
14249,821,544,0,7514.6523,123.4621,0.0000,255.0000,70.9528,207992,1.0000
14250,1920,1080,0,11525.4727,112.8375,0.0000,255.0000,79.0246,271906,1.0000
14251,700,465,0,2055.1187,67.1459,0.0000,255.0000,71.3847,63457,1.0000
14252,4000,2649,0,5065.6138,45.8148,0.0000,255.0000,80.3227,3226851,1.0000
14253,800,450,0,1639.5074,92.6198,0.0000,255.0000,39.6524,183613,1.0000
14254,700,405,0,2376.1956,137.3252,0.0000,255.0000,83.5246,45188,1.0000
14255,1300,972,0,2933.4441,182.1918,0.0000,255.0000,54.1581,145632,1.0000
14256,3530,3156,0,38880.0391,116.8513,0.0000,255.0000,91.4105,15084453,1.0000
14257,1100,733,0,18931.9980,128.0228,0.0000,255.0000,66.3330,1265948,1.0000
14258,616,282,0,6126.4756,147.8443,0.0000,255.0000,70.0007,41548,1.0000
14259,800,500,0,16454.3770,111.4567,0.0000,255.0000,55.8926,194824,1.0000
14260,400,500,0,23185.1934,80.9553,0.0000,255.0000,92.0681,119586,1.0000
14261,620,350,0,5532.9263,182.0650,0.0000,255.0000,54.0007,48136,1.0000
14262,830,498,0,5104.9590,102.8822,0.0000,255.0000,71.0932,564221,1.0000
14263,885,496,0,4068.5557,84.3419,0.0000,255.0000,45.0006,499361,1.0000
14264,620,402,0,26355.7891,73.7918,0.0000,255.0000,70.4738,179730,1.0000
14265,307,205,0,3447.4336,156.1172,0.0000,255.0000,58.0691,62956,1.0000
14266,1400,800,0,11024.3672,191.7373,0.0000,255.0000,68.0893,174729,1.0000
14267,1200,628,0,12190.8779,134.0392,2.0000,255.0000,66.0729,325987,0.9844
14268,1080,1080,0,11989.4502,153.7933,0.0000,255.0000,49.4839,233890,1.0000
14269,570,311,0,2947.4333,164.1204,0.0000,255.0000,63.5731,200513,1.0000
14270,410,612,0,7109.5625,129.4871,0.0000,255.0000,65.0897,56797,1.0000
14271,600,450,0,6631.8198,107.9326,0.0000,255.0000,61.9667,149132,1.0000
14272,236,236,0,9920.6699,112.9937,0.0000,255.0000,75.2931,19708,1.0000
14273,590,350,0,4266.5010,72.4098,0.0000,255.0000,54.9718,61264,1.0000
14274,864,576,0,3348.3406,112.5975,0.0000,255.0000,77.8959,40868,1.0000
14275,970,587,0,5259.3940,41.8503,0.0000,255.0000,58.4426,33163,1.0000
14276,625,350,0,5051.9595,147.7106,0.0000,255.0000,77.7201,34687,1.0000
14277,800,450,0,6963.3945,137.7438,0.0000,255.0000,80.7838,338964,1.0000
14278,1200,900,0,8654.8828,103.8553,0.0000,255.0000,73.5869,179599,1.0000
14279,660,456,0,9576.5684,156.6814,0.0000,255.0000,61.5726,69256,1.0000
14280,440,320,0,598.0225,151.1248,0.0000,239.0000,44.3323,15525,1.0000
14281,300,233,0,3430.0125,75.1546,0.0000,255.0000,72.8069,15740,1.0000
14282,1050,700,0,20516.5195,67.8999,0.0000,255.0000,79.4616,257612,1.0000
14283,992,660,0,2149.7896,81.4444,0.0000,255.0000,58.0146,95790,1.0000
14284,700,500,0,5159.7202,59.5636,0.0000,255.0000,77.1492,55971,1.0000
14285,580,670,0,5172.9839,89.0217,0.0000,255.0000,87.9658,43385,1.0000
14286,1280,720,0,5270.1118,132.0281,0.0000,255.0000,68.1260,94659,1.0000
14287,800,420,0,7367.8735,183.2063,11.0000,255.0000,60.1684,130240,0.9173
14288,474,317,0,7086.2026,215.1566,0.0000,255.0000,65.2834,29262,1.0000
14289,698,400,0,16514.5391,113.5570,0.0000,255.0000,110.3885,378991,1.0000
14290,550,398,0,9747.5117,111.7105,0.0000,255.0000,68.9390,102152,1.0000
14291,420,350,0,12587.9004,179.9706,0.0000,255.0000,55.6497,61271,1.0000
14292,1200,720,0,9904.4121,106.6254,0.0000,255.0000,56.4041,326281,1.0000
14293,660,422,0,11786.2637,173.7942,0.0000,255.0000,53.9249,116656,1.0000
14294,720,500,0,6601.7705,163.0674,0.0000,255.0000,66.9397,92668,1.0000
14295,1280,826,0,5590.2261,155.7687,0.0000,255.0000,70.3159,899955,1.0000
14296,500,333,0,11956.1953,162.9492,0.0000,255.0000,72.9152,383896,1.0000
14297,289,192,0,3201.0676,149.9988,0.0000,255.0000,66.5994,24563,1.0000
14298,856,642,0,3808.8843,126.0257,0.0000,255.0000,56.4083,62312,1.0000
14299,711,400,0,5932.1738,147.6228,0.0000,255.0000,79.5639,48821,1.0000
14300,400,400,0,6337.1743,154.9478,0.0000,255.0000,50.6168,49111,1.0000
14301,796,550,0,7204.8003,76.3601,0.0000,255.0000,64.9956,77426,1.0000
14302,694,950,0,3898.5034,164.7894,0.0000,255.0000,69.7062,101314,1.0000
14303,350,213,0,17540.0098,131.9029,0.0000,255.0000,81.8764,57887,1.0000
14304,1280,720,0,9207.8574,64.7209,0.0000,255.0000,63.2105,561853,1.0000
14305,774,1032,0,16321.6992,180.5676,0.0000,255.0000,67.3230,372360,1.0000
14306,450,320,0,7208.4907,158.5687,0.0000,255.0000,79.0986,249192,1.0000
14307,494,355,0,4396.4873,178.8615,0.0000,255.0000,60.5659,55123,1.0000
14308,750,500,0,3479.6519,149.0289,0.0000,255.0000,78.6976,31551,1.0000
14309,990,739,0,7381.5830,120.1972,0.0000,255.0000,56.6321,789126,1.0000
14310,640,240,0,3063.4954,115.3688,0.0000,255.0000,56.9573,38441,1.0000
14311,856,354,0,499.1932,179.3521,0.0000,255.0000,72.7532,56299,1.0000
14312,660,330,0,1444.0819,242.4233,0.0000,255.0000,33.7355,51357,1.0000
14313,1000,856,0,15040.8691,192.5867,0.0000,255.0000,76.1592,81776,1.0000
14314,300,170,0,5630.3462,155.5879,0.0000,255.0000,51.4215,123043,1.0000
14315,3072,2304,0,983.3322,135.5905,6.0000,255.0000,51.2553,1400905,0.9540
14316,800,600,0,9876.7422,134.4484,0.0000,255.0000,73.2909,567071,1.0000
14317,960,720,0,3505.9011,145.9183,0.0000,255.0000,50.2705,224533,1.0000
14318,510,306,0,6596.4478,156.3555,0.0000,255.0000,63.3178,93218,1.0000
14319,770,404,0,2956.5149,89.9314,0.0000,255.0000,60.3693,39168,1.0000
14320,630,494,0,3552.8682,111.6490,0.0000,255.0000,62.8722,249081,1.0000
14321,700,438,0,12206.1250,138.7534,0.0000,255.0000,67.8532,145038,1.0000
14322,749,506,0,9313.0371,72.6953,0.0000,255.0000,69.5234,78941,1.0000
14323,640,480,0,1817.7141,159.7879,0.0000,255.0000,57.6745,98266,1.0000
14324,1024,1024,0,82503.7344,149.4920,0.0000,255.0000,86.4186,483621,1.0000
14325,494,295,0,10493.2432,114.1745,0.0000,255.0000,71.0653,220683,1.0000
14326,1000,667,0,6712.9355,145.4591,0.0000,255.0000,60.2845,169984,1.0000
14327,300,458,0,10322.7734,119.4830,0.0000,255.0000,80.5656,21527,1.0000
14328,800,1200,0,3484.4990,151.9861,0.0000,255.0000,96.2025,547437,1.0000
14329,1017,763,0,6925.9858,165.9354,0.0000,244.0000,53.0608,199688,1.0000
14330,650,650,0,16948.2305,136.7612,0.0000,255.0000,76.0987,515046,1.0000
14331,1920,1920,0,16558.3027,118.2760,0.0000,255.0000,84.8978,992669,1.0000
14332,2048,2047,0,603.1059,235.6928,6.0000,255.0000,6.5137,363243,0.9540
14333,450,300,0,4541.5679,161.0484,0.0000,255.0000,56.3289,65321,1.0000
14334,1194,289,0,7663.1411,170.8264,0.0000,255.0000,63.1141,163491,1.0000
14335,1600,1068,0,17380.3652,127.6646,0.0000,255.0000,78.5293,472046,1.0000
14336,650,430,0,8625.6416,127.0613,0.0000,255.0000,56.6439,78456,1.0000
14337,680,369,0,8774.1768,121.3793,0.0000,255.0000,68.7405,121936,1.0000
14338,850,619,0,14549.7949,132.1431,0.0000,255.0000,81.6383,220138,1.0000
14339,700,400,0,2425.7363,128.5883,0.0000,255.0000,72.8624,167466,1.0000
14340,2481,1749,0,29793.1504,144.7151,1.0000,255.0000,64.3207,1844805,0.9922
14341,870,1390,0,8564.5049,84.6832,0.0000,255.0000,73.7141,221723,1.0000
14342,625,470,0,9686.2432,161.1603,0.0000,255.0000,53.8792,148403,1.0000
14343,750,430,0,8614.0674,126.3382,0.0000,255.0000,71.8951,49325,1.0000
14344,338,338,0,934.8415,238.9437,0.0000,255.0000,31.7766,36733,1.0000
14345,839,559,0,2502.1799,171.4105,4.0000,255.0000,76.1538,121856,0.9691
14346,750,350,0,1881.9258,123.8148,0.0000,255.0000,55.7038,99585,1.0000
14347,600,400,0,9172.8828,114.9724,0.0000,255.0000,85.9572,50458,1.0000
14348,2043,1327,0,5056.9507,78.5281,0.0000,255.0000,72.2957,625332,1.0000
14349,1596,801,0,13132.2031,146.4621,0.0000,255.0000,67.4446,621330,1.0000
14350,534,500,0,4698.8027,141.2747,0.0000,255.0000,89.1655,718285,1.0000
14351,612,408,0,2617.9724,64.7822,0.0000,255.0000,60.0742,49949,1.0000
14352,758,426,0,6241.5137,157.8213,0.0000,255.0000,58.5228,98573,1.0000
14353,1000,1300,0,19327.3750,177.9121,0.0000,255.0000,95.0525,227654,1.0000
14354,324,341,0,1296.5927,144.6998,0.0000,255.0000,60.1442,29762,1.0000
14355,1024,768,0,36822.8672,78.1550,0.0000,255.0000,82.0917,275072,1.0000
14356,1024,569,0,7865.5728,97.7570,0.0000,255.0000,52.6001,98751,1.0000
14357,300,199,0,1718.3439,147.5034,0.0000,255.0000,58.7262,19350,1.0000
14358,300,200,0,3044.6511,155.3307,0.0000,255.0000,63.7525,28424,1.0000
14359,867,960,0,7154.1445,147.2928,0.0000,255.0000,72.2098,158204,1.0000
14360,777,437,0,2332.6243,128.2827,0.0000,255.0000,54.4939,57872,1.0000
14361,648,432,0,12716.1318,133.1041,0.0000,255.0000,69.1494,125856,1.0000
14362,620,330,0,7997.3867,111.4614,0.0000,255.0000,62.5824,124926,1.0000
14363,300,300,0,3352.9385,198.9609,0.0000,255.0000,83.4115,25500,1.0000
14364,480,303,0,4383.1621,138.0648,0.0000,255.0000,47.8868,59020,1.0000
14365,550,267,0,7023.9355,125.0991,0.0000,255.0000,63.6461,51094,1.0000
14366,768,1024,0,6932.4077,108.8182,0.0000,255.0000,74.8126,193774,1.0000
14367,800,448,0,727.9038,178.7428,0.0000,255.0000,43.6965,25379,1.0000
14368,940,772,0,2967.6138,135.2319,0.0000,255.0000,75.6040,37463,1.0000
14369,1152,474,0,5785.7925,44.4413,0.0000,255.0000,74.4456,64020,1.0000
14370,1000,667,0,12819.9033,106.1645,0.0000,255.0000,64.9177,473325,1.0000
14371,450,375,0,11758.9199,217.3178,0.0000,255.0000,64.9855,226829,1.0000
14372,715,431,0,5754.3569,72.6144,0.0000,255.0000,73.9156,41761,1.0000
14373,1600,1200,0,4354.2236,193.3819,0.0000,255.0000,59.2189,810892,1.0000
14374,644,362,0,1051.9711,152.6865,0.0000,255.0000,71.2468,43353,1.0000
14375,715,431,0,2449.2500,105.8601,0.0000,255.0000,82.9603,45126,1.0000
14376,700,600,0,8421.2080,156.9159,0.0000,255.0000,53.0379,119738,1.0000
14377,813,385,0,7453.8516,111.2209,0.0000,255.0000,75.4445,110850,1.0000
14378,980,646,0,11975.4219,127.1286,0.0000,255.0000,86.0122,264997,1.0000
14379,1000,664,0,1792.6147,146.0604,0.0000,255.0000,78.2476,72219,1.0000
14380,720,457,0,6875.5796,120.5583,0.0000,255.0000,83.4186,63051,1.0000
14381,294,201,0,9901.5088,95.1784,0.0000,255.0000,56.4169,36237,1.0000
14382,266,179,0,4724.6826,234.6530,0.0000,255.0000,37.6079,18114,1.0000
14383,500,344,0,3865.8601,67.0121,0.0000,255.0000,82.5750,36314,1.0000
14384,495,400,0,1556.3660,120.0643,0.0000,255.0000,56.3580,27788,1.0000
14385,990,687,0,4701.1777,103.6233,0.0000,255.0000,57.8022,84988,1.0000
14386,1200,800,0,3019.7085,125.4796,0.0000,255.0000,85.7890,235520,1.0000
14387,631,480,0,9994.2393,129.0522,0.0000,255.0000,70.9584,87533,1.0000
14388,790,444,0,5291.1738,186.4635,0.0000,255.0000,54.4187,197887,1.0000
14389,854,1024,0,3834.1143,118.9104,0.0000,255.0000,46.2166,355657,1.0000
14390,700,500,0,9565.3857,125.7582,0.0000,255.0000,73.5690,85520,1.0000
14391,268,200,0,1344.2944,246.7578,0.0000,255.0000,27.3473,30275,1.0000
14392,705,539,0,5806.3535,156.4852,0.0000,255.0000,77.5993,128189,1.0000
14393,4912,2763,0,5270.0884,64.4644,0.0000,255.0000,42.2425,6312640,1.0000
14394,660,495,0,2748.5471,139.3442,0.0000,255.0000,70.0727,47516,1.0000
14395,320,180,0,1498.9761,164.0742,0.0000,255.0000,53.6377,20768,1.0000
14396,1300,853,0,9160.7051,230.4417,0.0000,255.0000,54.3638,163745,1.0000
14397,217,232,0,8366.4238,222.8003,0.0000,255.0000,57.6799,22820,1.0000
14398,930,360,0,1634.7017,178.5454,0.0000,255.0000,56.5366,63695,1.0000
14399,550,365,0,2283.2751,120.3659,0.0000,255.0000,51.8335,39442,1.0000
14400,835,1252,0,4784.7231,132.7463,0.0000,255.0000,60.2649,192519,1.0000
14401,800,600,0,10216.3799,103.3421,0.0000,255.0000,72.7696,488134,1.0000
14402,500,667,0,7169.5029,109.4529,0.0000,255.0000,76.1905,98546,1.0000
14403,696,464,0,5264.2935,146.2216,0.0000,255.0000,61.6168,67818,1.0000
14404,840,630,0,8245.3721,106.5012,0.0000,255.0000,70.2096,176740,1.0000
14405,800,533,0,50129.3203,144.9472,0.0000,255.0000,79.5176,311302,1.0000
14406,600,401,0,5392.6802,81.7453,0.0000,255.0000,60.6783,115843,1.0000
14407,573,240,0,12545.6777,154.8947,0.0000,255.0000,74.2113,36362,1.0000
14408,500,262,0,3489.4829,167.3240,0.0000,255.0000,47.5176,27066,1.0000
14409,1200,630,0,5489.8462,128.0775,0.0000,255.0000,67.2258,148704,1.0000
14410,960,638,0,34872.1328,153.1417,0.0000,255.0000,66.5511,147911,1.0000
14411,640,460,0,8758.7383,170.1335,0.0000,255.0000,66.7076,129710,1.0000
14412,297,300,0,1826.3887,103.6693,0.0000,255.0000,71.0530,31923,1.0000
14413,1200,370,0,11712.0928,186.0434,0.0000,255.0000,91.3657,30642,1.0000
14414,225,300,0,882.9482,152.1123,0.0000,255.0000,86.8098,27072,1.0000
14415,3500,2333,0,9110.0264,114.3245,0.0000,255.0000,82.4028,984233,1.0000
14416,780,438,0,8614.2500,99.1347,0.0000,255.0000,70.3788,96919,1.0000
14417,660,371,0,2645.9150,151.2130,0.0000,255.0000,54.5257,31611,1.0000
14418,2560,1600,0,464.0215,151.4093,0.0000,255.0000,86.4415,515006,1.0000
14419,523,400,0,11748.4316,110.0597,0.0000,255.0000,99.5564,257948,1.0000
14420,640,638,0,3739.1990,139.9952,0.0000,255.0000,66.3541,70561,1.0000
14421,1024,683,0,6705.8721,88.7377,0.0000,255.0000,55.0529,232765,1.0000
14422,450,300,0,3939.1802,117.9695,0.0000,255.0000,51.0970,49047,1.0000
14423,1280,720,0,12576.1602,106.0650,0.0000,255.0000,66.6283,728227,1.0000
14424,600,600,0,7402.6626,199.3248,0.0000,255.0000,50.1441,106327,1.0000
14425,750,410,0,4573.1270,113.5600,0.0000,255.0000,74.0387,95627,1.0000
14426,450,298,0,7692.7998,152.2223,0.0000,255.0000,61.3789,39339,1.0000
14427,2460,1539,0,8917.9385,184.9479,0.0000,255.0000,56.3046,624493,1.0000
14428,800,572,0,8193.5957,119.8755,0.0000,255.0000,67.0679,93755,1.0000
14429,600,400,0,2784.8184,140.2100,0.0000,255.0000,67.2023,68975,1.0000
14430,800,800,0,4219.5874,160.2574,0.0000,255.0000,79.5990,480117,1.0000
14431,567,425,0,5566.7134,103.8202,0.0000,255.0000,68.1776,85030,1.0000
14432,320,320,0,690.3950,137.9359,0.0000,255.0000,90.9629,56115,1.0000
14433,1024,683,0,22037.2402,121.8085,0.0000,255.0000,62.3094,280357,1.0000
14434,632,421,0,8670.1533,129.0289,0.0000,255.0000,62.8396,86768,1.0000
14435,494,248,0,9320.5430,82.2258,0.0000,255.0000,83.3778,60485,1.0000
14436,462,363,0,4334.5415,76.2388,0.0000,255.0000,63.6840,70831,1.0000
14437,1500,899,0,6378.0337,122.5799,0.0000,255.0000,58.1878,1267382,1.0000
14438,285,198,0,11303.0322,156.3366,0.0000,255.0000,85.6739,127167,1.0000
14439,600,407,0,1287.7853,113.7144,0.0000,255.0000,51.1626,47647,1.0000
14440,745,450,0,15168.1230,114.9041,0.0000,255.0000,68.0884,79150,1.0000
14441,740,493,0,7660.6519,148.3111,0.0000,255.0000,62.2814,246142,1.0000
14442,800,600,0,7752.4600,103.4403,0.0000,255.0000,77.1290,61001,1.0000
14443,1080,721,0,1640.3625,82.1813,0.0000,255.0000,66.3401,98948,1.0000
14444,800,509,0,5044.0923,144.9040,0.0000,255.0000,71.7790,165249,1.0000
14445,638,409,0,8104.9038,142.0047,0.0000,255.0000,72.0445,138508,1.0000
14446,630,716,0,10070.8135,149.0300,0.0000,255.0000,80.3689,422397,1.0000
14447,750,400,0,2502.5222,131.7952,0.0000,255.0000,61.4947,69601,1.0000
14448,450,300,0,38781.5938,170.6119,0.0000,255.0000,92.6748,52555,1.0000
14449,825,588,0,3208.3296,37.6206,0.0000,255.0000,70.1844,44090,1.0000
14450,480,298,0,4875.8828,127.1211,0.0000,255.0000,82.9994,48437,1.0000
14451,610,610,0,5417.5244,94.6446,0.0000,255.0000,78.2448,66957,1.0000
14452,1000,667,0,1979.1482,138.7864,0.0000,255.0000,88.0134,172060,1.0000
14453,968,726,0,3311.9241,112.1456,0.0000,255.0000,75.2508,83608,1.0000
14454,768,512,0,6005.8721,146.6563,0.0000,255.0000,65.1079,128346,1.0000
14455,1024,768,0,7568.9507,148.5480,0.0000,255.0000,78.8038,203963,1.0000
14456,200,200,0,4496.3770,157.4550,0.0000,255.0000,95.4121,16733,1.0000
14457,705,470,0,5368.3877,103.1809,0.0000,255.0000,53.1533,84656,1.0000
14458,4608,3456,0,3077.2261,122.0273,6.0000,255.0000,67.1950,2786111,0.9540
14459,1300,956,0,7941.4761,129.5450,0.0000,255.0000,58.0814,222083,1.0000
14460,400,265,0,15444.6836,214.2736,0.0000,255.0000,61.7358,33639,1.0000
14461,560,300,0,4547.8745,140.3916,0.0000,255.0000,55.6557,52728,1.0000
14462,1600,1067,0,7449.2251,81.5014,0.0000,255.0000,65.6115,1296014,1.0000
14463,690,350,0,6022.8950,157.4977,0.0000,255.0000,79.5142,136775,1.0000
14465,370,278,0,7181.8862,138.5882,0.0000,255.0000,51.9578,44990,1.0000
14466,260,243,0,16174.7949,155.8526,0.0000,255.0000,68.9021,28075,1.0000
14467,800,533,0,1662.8531,18.1737,0.0000,255.0000,33.3127,135913,1.0000
14468,600,450,0,4236.7607,139.8926,0.0000,255.0000,98.0250,71321,1.0000
14469,666,338,0,3135.6482,130.6825,0.0000,255.0000,43.6228,23795,1.0000
14470,670,500,0,4145.8848,88.9259,0.0000,255.0000,86.5069,58778,1.0000
14471,858,570,0,3512.1985,79.8535,0.0000,255.0000,63.0899,184066,1.0000
14472,800,533,0,12704.2021,84.1625,0.0000,255.0000,63.4867,111241,1.0000
14473,580,350,0,7677.0464,173.7966,0.0000,255.0000,88.3728,73429,1.0000
14474,626,874,0,2152.4417,160.9308,0.0000,255.0000,59.5528,84030,1.0000
14475,600,600,0,4230.5010,159.7027,0.0000,255.0000,68.3488,104033,1.0000
14476,800,425,0,8268.8506,128.1687,0.0000,255.0000,67.4050,144755,1.0000
14477,2500,1875,0,16466.5176,21.2836,0.0000,255.0000,52.8847,363855,1.0000
14478,277,415,0,4464.5435,83.0986,0.0000,255.0000,64.5320,53204,1.0000
14479,600,700,0,18739.0352,197.0798,0.0000,255.0000,60.8306,179203,1.0000
14480,810,271,0,4137.3633,111.3997,0.0000,255.0000,82.7523,51923,1.0000
14481,500,242,0,1526.3250,168.2943,0.0000,255.0000,58.9131,17512,1.0000
14482,760,475,0,1393.0782,78.8702,0.0000,199.0000,44.3204,54997,1.0000
14483,1280,768,0,4099.8198,154.2975,0.0000,255.0000,74.0250,214342,1.0000
14484,640,480,0,2608.5886,149.8661,0.0000,255.0000,58.3652,71199,1.0000
14485,632,355,0,12430.1553,101.9626,0.0000,255.0000,87.3415,66312,1.0000
14486,1280,720,0,13164.8682,128.5714,0.0000,255.0000,53.7477,148031,1.0000
14487,350,200,0,2926.2644,161.9749,0.0000,255.0000,58.7350,28199,1.0000
14488,1280,720,0,10565.6211,134.8137,0.0000,255.0000,67.8974,710988,1.0000
14489,866,1390,0,3831.9922,155.9729,0.0000,255.0000,70.9813,150053,1.0000
14490,498,720,0,18227.8887,126.4877,0.0000,255.0000,95.5575,102339,1.0000
14491,660,660,0,3402.0515,101.3943,0.0000,255.0000,69.8109,55168,1.0000
14492,500,333,0,9359.6270,156.4706,0.0000,255.0000,67.5855,109406,1.0000
14493,500,333,0,18639.2246,151.8322,0.0000,255.0000,77.6297,68342,1.0000
14494,944,1574,0,9143.7637,170.8705,0.0000,255.0000,45.0735,401752,1.0000
14495,1200,600,0,19614.6816,189.3733,0.0000,255.0000,68.1354,375470,1.0000
14496,870,756,0,8858.2090,102.6530,0.0000,255.0000,65.8499,206889,1.0000
14497,638,479,0,24546.2969,226.7386,0.0000,255.0000,57.9070,86403,1.0000
14498,477,250,0,5210.4580,107.7028,0.0000,255.0000,71.0356,49351,1.0000
14499,720,491,0,9137.0273,221.3128,0.0000,255.0000,41.2949,62171,1.0000
14500,640,480,0,8294.8936,38.5360,0.0000,255.0000,46.5387,53525,1.0000
14501,450,450,0,10197.9229,64.2167,0.0000,255.0000,92.8292,45042,1.0000
14502,1024,674,0,7262.1875,53.2292,0.0000,255.0000,71.6710,379427,1.0000
14503,305,205,0,1473.9154,156.7756,0.0000,255.0000,64.4510,12982,1.0000
14504,960,640,0,10618.1729,117.8533,0.0000,255.0000,68.2071,124871,1.0000
14505,600,400,0,2550.0342,161.7364,0.0000,255.0000,88.3745,196934,1.0000
14506,475,430,0,9805.4014,131.5900,0.0000,255.0000,76.0266,100772,1.0000
14507,240,310,0,15018.2930,100.3225,0.0000,255.0000,69.6755,40033,1.0000
14508,1000,1452,0,11081.0801,167.2822,0.0000,255.0000,73.6858,747370,1.0000
14509,640,400,0,7509.6436,80.9680,0.0000,255.0000,74.5213,64964,1.0000
14510,360,270,0,3315.7639,190.9778,0.0000,255.0000,48.1297,27536,1.0000
14511,5152,3864,0,11746.9834,141.2831,0.0000,255.0000,66.5316,1257100,1.0000
14512,1600,1067,0,4613.8857,97.9612,0.0000,255.0000,60.2447,271092,1.0000
14513,429,279,0,2021.5421,227.2534,0.0000,255.0000,38.1110,21269,1.0000
