from,to,distance
images/images/food and d rinks/gKpX4KWWhe4Ea8RGn7t4.jpeg,images/images/food and d rinks/sTQ5fBJ1R4bRkGb0pUJo.jpeg,0.978597
images/images/food and d rinks/fruit_0315.jpg,images/images/food and d rinks/fruit_0586.jpg,0.978361
images/images/food and d rinks/fruit_0586.jpg,images/images/food and d rinks/fruit_0315.jpg,0.978361
images/images/food and d rinks/fruit_0969.jpg,images/images/food and d rinks/fruit_0568.jpg,0.978307
images/images/food and d rinks/fruit_0617.jpg,images/images/food and d rinks/fruit_0281.jpg,0.978286
images/images/food and d rinks/fruit_0281.jpg,images/images/food and d rinks/fruit_0617.jpg,0.978286
images/images/food and d rinks/fruit_0231.jpg,images/images/food and d rinks/fruit_0969.jpg,0.978161
images/images/food and d rinks/fruit_0953.jpg,images/images/food and d rinks/fruit_0827.jpg,0.978073
images/images/food and d rinks/fruit_0827.jpg,images/images/food and d rinks/fruit_0953.jpg,0.978073
images/images/food and d rinks/fruit_0546.jpg,images/images/food and d rinks/fruit_0665.jpg,0.978035
images/images/food and d rinks/fruit_0665.jpg,images/images/food and d rinks/fruit_0546.jpg,0.978035
images/images/food and d rinks/fruit_0834.jpg,images/images/food and d rinks/fruit_0186.jpg,0.977977
images/images/food and d rinks/fruit_0306.jpg,images/images/food and d rinks/fruit_0272.jpg,0.977960
images/images/food and d rinks/fruit_0272.jpg,images/images/food and d rinks/fruit_0306.jpg,0.977960
images/images/food and d rinks/fruit_0996.jpg,images/images/food and d rinks/fruit_0638.jpg,0.977926
images/images/food and d rinks/fruit_0638.jpg,images/images/food and d rinks/fruit_0996.jpg,0.977926
images/images/art and culture/148.jpg,images/images/art and culture/23 (6).jpg,0.977829
images/images/art and culture/23 (6).jpg,images/images/art and culture/148.jpg,0.977829
images/images/architecure/1394579077_7bc52c7d4b_n.jpg,images/images/architecure/1394587573_0ba8160138_m.jpg,0.977573
images/images/architecure/1394587573_0ba8160138_m.jpg,images/images/architecure/1394579077_7bc52c7d4b_n.jpg,0.977573
images/images/art and culture/396 (5).jpg,images/images/art and culture/489 (6).jpg,0.977407
images/images/art and culture/489 (6).jpg,images/images/art and culture/396 (5).jpg,0.977407
images/images/food and d rinks/fruit_0792.jpg,images/images/food and d rinks/fruit_0836.jpg,0.977240
images/images/food and d rinks/fruit_0836.jpg,images/images/food and d rinks/fruit_0792.jpg,0.977240
images/images/food and d rinks/fruit_0297.jpg,images/images/food and d rinks/fruit_0281.jpg,0.977237
images/images/architecure/3397322252_d76df5928c_n.jpg,images/images/architecure/88555024_fb330fef8e.jpg,0.977123
images/images/architecure/88555024_fb330fef8e.jpg,images/images/architecure/3397322252_d76df5928c_n.jpg,0.977123
images/images/food and d rinks/fruit_0671.jpg,images/images/food and d rinks/fruit_0598.jpg,0.977067
images/images/food and d rinks/fruit_0598.jpg,images/images/food and d rinks/fruit_0671.jpg,0.977067
images/images/food and d rinks/fruit_0949.jpg,images/images/food and d rinks/fruit_0628.jpg,0.976979
images/images/food and d rinks/fruit_0628.jpg,images/images/food and d rinks/fruit_0949.jpg,0.976979
images/images/food and d rinks/fruit_0271.jpg,images/images/food and d rinks/fruit_0949.jpg,0.976940
images/images/food and d rinks/fruit_0949.jpg,images/images/food and d rinks/fruit_0271.jpg,0.976940
images/images/food and d rinks/3oksRx0BVK01cvzPRpuj.jpeg,images/images/food and d rinks/u6J5U57QZv4C1WCqxaSE.jpeg,0.976912
images/images/food and d rinks/u6J5U57QZv4C1WCqxaSE.jpeg,images/images/food and d rinks/3oksRx0BVK01cvzPRpuj.jpeg,0.976912
images/images/food and d rinks/fruit_0659.jpg,images/images/food and d rinks/fruit_0287.jpg,0.976838
images/images/food and d rinks/fruit_0287.jpg,images/images/food and d rinks/fruit_0659.jpg,0.976838
images/images/architecure/22208253130_d7cf132bb2_n.jpg,images/images/architecure/22370264376_58ef1ce7af_n.jpg,0.976825
images/images/architecure/22370264376_58ef1ce7af_n.jpg,images/images/architecure/22208253130_d7cf132bb2_n.jpg,0.976825
images/images/architecure/4120142741_32cec161bc_m.jpg,images/images/architecure/4120916138_2d2b813707_m.jpg,0.976818
images/images/architecure/4120916138_2d2b813707_m.jpg,images/images/architecure/4120142741_32cec161bc_m.jpg,0.976818
images/images/art and culture/444.jpg,images/images/art and culture/274 (8).jpg,0.976698
images/images/art and culture/274 (8).jpg,images/images/art and culture/444.jpg,0.976698
images/images/food and d rinks/fruit_0964.jpg,images/images/food and d rinks/fruit_0802.jpg,0.976687
images/images/food and d rinks/fruit_0802.jpg,images/images/food and d rinks/fruit_0964.jpg,0.976687
images/images/architecure/4289994498_71b919b6fb_m.jpg,images/images/architecure/5729530544_6480c4d02c_n.jpg,0.976539
images/images/architecure/5729530544_6480c4d02c_n.jpg,images/images/architecure/4289994498_71b919b6fb_m.jpg,0.976539
images/images/art and culture/1 (8).jpg,images/images/art and culture/222 (4).jpg,0.976518
images/images/art and culture/222 (4).jpg,images/images/art and culture/1 (8).jpg,0.976518
images/images/architecure/8033723434_406d92d8d0_m.jpg,images/images/architecure/8033717719_140fe12674_n.jpg,0.976431
images/images/architecure/8033717719_140fe12674_n.jpg,images/images/architecure/8033723434_406d92d8d0_m.jpg,0.976431
images/images/food and d rinks/fruit_0645.jpg,images/images/food and d rinks/fruit_0519.jpg,0.976424
images/images/food and d rinks/fruit_0963.jpg,images/images/food and d rinks/fruit_0260.jpg,0.976393
images/images/food and d rinks/fruit_0260.jpg,images/images/food and d rinks/fruit_0963.jpg,0.976393
images/images/food and d rinks/fruit_0977.jpg,images/images/food and d rinks/fruit_0780.jpg,0.976279
images/images/food and d rinks/fruit_0780.jpg,images/images/food and d rinks/fruit_0977.jpg,0.976279
images/images/art and culture/147 (6).jpg,images/images/art and culture/310 (4).jpg,0.976138
images/images/art and culture/310 (4).jpg,images/images/art and culture/147 (6).jpg,0.976138
images/images/art and culture/176 (2).jpg,images/images/art and culture/54 (2).jpg,0.976102
images/images/art and culture/54 (2).jpg,images/images/art and culture/176 (2).jpg,0.976102
images/images/food and d rinks/fruit_0668.jpg,images/images/food and d rinks/fruit_0266.jpg,0.976074
images/images/art and culture/171 (8).jpg,images/images/art and culture/294.jpg,0.975965
images/images/art and culture/294.jpg,images/images/art and culture/171 (8).jpg,0.975965
images/images/food and d rinks/fruit_0790.jpg,images/images/food and d rinks/fruit_0792.jpg,0.975948
images/images/food and d rinks/fruit_0315.jpg,images/images/food and d rinks/fruit_0186.jpg,0.975944
images/images/architecure/9491590815_879962069a.jpg,images/images/architecure/11453515725_8513f1506c_n.jpg,0.975935
images/images/architecure/9491590815_879962069a.jpg,images/images/architecure/9494387064_9af83d8526_n.jpg,0.975935
images/images/architecure/9494387064_9af83d8526_n.jpg,images/images/architecure/9491590815_879962069a.jpg,0.975935
images/images/architecure/11453515725_8513f1506c_n.jpg,images/images/architecure/9491590815_879962069a.jpg,0.975935
images/images/food and d rinks/fruit_0798.jpg,images/images/food and d rinks/fruit_0536.jpg,0.975909
images/images/food and d rinks/fruit_0882.jpg,images/images/food and d rinks/fruit_0994.jpg,0.975890
images/images/food and d rinks/fruit_0994.jpg,images/images/food and d rinks/fruit_0882.jpg,0.975890
images/images/architecure/897057088_30582df05f_m.jpg,images/images/architecure/2771707873_2f953f89e3_m.jpg,0.975888
images/images/architecure/2771707873_2f953f89e3_m.jpg,images/images/architecure/897057088_30582df05f_m.jpg,0.975888
images/images/food and d rinks/fruit_0205.jpg,images/images/food and d rinks/fruit_0842.jpg,0.975849
images/images/food and d rinks/fruit_0842.jpg,images/images/food and d rinks/fruit_0205.jpg,0.975849
images/images/food and d rinks/UpkYFwZcgaVHMhuGD3Jc.jpeg,images/images/food and d rinks/5eGvPDniZXOYU6jghTkn.jpeg,0.975832
images/images/food and d rinks/5eGvPDniZXOYU6jghTkn.jpeg,images/images/food and d rinks/UpkYFwZcgaVHMhuGD3Jc.jpeg,0.975832
images/images/food and d rinks/pHWVhRm2qtSXgvK7tmP7.jpg,images/images/food and d rinks/28.jpeg,0.975646
images/images/food and d rinks/28.jpeg,images/images/food and d rinks/pHWVhRm2qtSXgvK7tmP7.jpg,0.975646
images/images/food and d rinks/Qv01ecgUSpeSsooTAEq0.jpeg,images/images/food and d rinks/IvyVIbsJ7hK0LuU0VfGz.jpg,0.975370
images/images/food and d rinks/IvyVIbsJ7hK0LuU0VfGz.jpg,images/images/food and d rinks/Qv01ecgUSpeSsooTAEq0.jpeg,0.975370
images/images/art and culture/i - 780.jpeg,images/images/art and culture/i - 961.jpeg,0.975015
images/images/art and culture/i - 961.jpeg,images/images/art and culture/i - 780.jpeg,0.975015
images/images/food and d rinks/fruit_0836.jpg,images/images/food and d rinks/fruit_0790.jpg,0.974755
images/images/food and d rinks/fruit_0790.jpg,images/images/food and d rinks/fruit_0836.jpg,0.974755
images/images/food and d rinks/fruit_0641.jpg,images/images/food and d rinks/fruit_0245.jpg,0.974729
images/images/food and d rinks/fruit_0245.jpg,images/images/food and d rinks/fruit_0641.jpg,0.974729
images/images/food and d rinks/fruit_0952.jpg,images/images/food and d rinks/fruit_0800.jpg,0.974598
images/images/food and d rinks/fruit_0800.jpg,images/images/food and d rinks/fruit_0952.jpg,0.974598
images/images/food and d rinks/7Vo43maF7Q6fi5QOJKYa.jpg,images/images/food and d rinks/C5Sy40rr2BS3noz7JACv.jpeg,0.974564
images/images/food and d rinks/C5Sy40rr2BS3noz7JACv.jpeg,images/images/food and d rinks/7Vo43maF7Q6fi5QOJKYa.jpg,0.974564
images/images/food and d rinks/Hm6jTHR3awT7WOiQK2aF.jpg,images/images/food and d rinks/vgGFSv5KYKoGQfjVU1PE.jpg,0.974522
images/images/food and d rinks/vgGFSv5KYKoGQfjVU1PE.jpg,images/images/food and d rinks/Hm6jTHR3awT7WOiQK2aF.jpg,0.974522
images/images/architecure/5067998719_d5a0c46987_n.jpg,images/images/architecure/5068001039_0f964c11c0_m.jpg,0.974515
images/images/architecure/5068001039_0f964c11c0_m.jpg,images/images/architecure/5067998719_d5a0c46987_n.jpg,0.974515
images/images/art and culture/524 (3).jpg,images/images/art and culture/587.jpg,0.974489
images/images/art and culture/587.jpg,images/images/art and culture/524 (3).jpg,0.974489
images/images/architecure/10880298225_c6fd1bd8d6_m.jpg,images/images/architecure/10880335876_32fd2f697a_m.jpg,0.974447
images/images/architecure/10880335876_32fd2f697a_m.jpg,images/images/architecure/10880298225_c6fd1bd8d6_m.jpg,0.974447
images/images/food and d rinks/fruit_0194.jpg,images/images/food and d rinks/fruit_0930.jpg,0.974362
images/images/food and d rinks/fruit_0930.jpg,images/images/food and d rinks/fruit_0194.jpg,0.974362
images/images/food and d rinks/fruit_0671.jpg,images/images/food and d rinks/fruit_0674.jpg,0.974351
images/images/food and d rinks/fruit_0674.jpg,images/images/food and d rinks/fruit_0671.jpg,0.974351
images/images/food and d rinks/fruit_0813.jpg,images/images/food and d rinks/fruit_0800.jpg,0.974132
images/images/architecure/3848575047_ae168d22b1.jpg,images/images/architecure/3559618779_1da8007119_n.jpg,0.973976
images/images/architecure/3559618779_1da8007119_n.jpg,images/images/architecure/3848575047_ae168d22b1.jpg,0.973976
images/images/architecure/2915287792_6131379d3b_m.jpg,images/images/architecure/8085496077_64e7872c52_m.jpg,0.973929
images/images/architecure/8085496077_64e7872c52_m.jpg,images/images/architecure/2915287792_6131379d3b_m.jpg,0.973929
images/images/architecure/16919879885_b8c0bfe317_n.jpg,images/images/architecure/5934475368_e73aea069b_m.jpg,0.973787
images/images/architecure/5934475368_e73aea069b_m.jpg,images/images/architecure/16919879885_b8c0bfe317_n.jpg,0.973787
images/images/food and d rinks/fruit_0255.jpg,images/images/food and d rinks/fruit_0954.jpg,0.973776
images/images/food and d rinks/fruit_0954.jpg,images/images/food and d rinks/fruit_0255.jpg,0.973776
images/images/food and d rinks/fruit_0603.jpg,images/images/food and d rinks/fruit_0840.jpg,0.973750
images/images/food and d rinks/fruit_0840.jpg,images/images/food and d rinks/fruit_0603.jpg,0.973750
images/images/food and d rinks/fruit_0286.jpg,images/images/food and d rinks/fruit_0518.jpg,0.973627
images/images/food and d rinks/fruit_0518.jpg,images/images/food and d rinks/fruit_0286.jpg,0.973627
images/images/food and d rinks/fruit_0609.jpg,images/images/food and d rinks/fruit_0802.jpg,0.973536
images/images/food and d rinks/fruit_0802.jpg,images/images/food and d rinks/fruit_0609.jpg,0.973536
images/images/architecure/11463815463_bc1b7fafd7_m.jpg,images/images/architecure/11463658975_d600375477_m.jpg,0.973410
images/images/architecure/11463658975_d600375477_m.jpg,images/images/architecure/11463815463_bc1b7fafd7_m.jpg,0.973410
images/images/food and d rinks/fruit_0990.jpg,images/images/food and d rinks/fruit_0577.jpg,0.973398
images/images/food and d rinks/fruit_0577.jpg,images/images/food and d rinks/fruit_0990.jpg,0.973398
images/images/food and d rinks/fruit_0194.jpg,images/images/food and d rinks/fruit_0524.jpg,0.973363
images/images/food and d rinks/fruit_0524.jpg,images/images/food and d rinks/fruit_0194.jpg,0.973363
images/images/food and d rinks/fruit_0810.jpg,images/images/food and d rinks/fruit_0642.jpg,0.973324
images/images/food and d rinks/fruit_0642.jpg,images/images/food and d rinks/fruit_0810.jpg,0.973324
images/images/food and d rinks/fruit_0987.jpg,images/images/food and d rinks/fruit_0792.jpg,0.973283
images/images/art and culture/305 (5).jpg,images/images/art and culture/273 (5).jpg,0.973273
images/images/art and culture/273 (5).jpg,images/images/art and culture/305 (5).jpg,0.973273
images/images/food and d rinks/fruit_0948.jpg,images/images/food and d rinks/fruit_0945.jpg,0.973243
images/images/food and d rinks/fruit_0945.jpg,images/images/food and d rinks/fruit_0948.jpg,0.973243
images/images/food and d rinks/fruit_0303.jpg,images/images/food and d rinks/fruit_0952.jpg,0.973236
images/images/art and culture/743 (7).jpg,images/images/art and culture/187 (8).jpg,0.973174
images/images/art and culture/187 (8).jpg,images/images/art and culture/743 (7).jpg,0.973174
images/images/food and d rinks/fruit_0621.jpg,images/images/food and d rinks/fruit_0970.jpg,0.973141
images/images/food and d rinks/fruit_0970.jpg,images/images/food and d rinks/fruit_0621.jpg,0.973141
images/images/food and d rinks/fruit_0189.jpg,images/images/food and d rinks/fruit_0515.jpg,0.973134
images/images/food and d rinks/fruit_0515.jpg,images/images/food and d rinks/fruit_0189.jpg,0.973134
images/images/food and d rinks/fruit_0180.jpg,images/images/food and d rinks/fruit_0648.jpg,0.973079
images/images/food and d rinks/fruit_0648.jpg,images/images/food and d rinks/fruit_0180.jpg,0.973079
images/images/food and d rinks/fruit_0597.jpg,images/images/food and d rinks/fruit_0658.jpg,0.972951
images/images/architecure/3624531475_e8521b8ec9_m.jpg,images/images/architecure/4987799174_a20bb1988f_m.jpg,0.972913
images/images/architecure/4987799174_a20bb1988f_m.jpg,images/images/architecure/3624531475_e8521b8ec9_m.jpg,0.972913
images/images/art and culture/548 (6).jpg,images/images/art and culture/44 (5).jpg,0.972875
images/images/art and culture/44 (5).jpg,images/images/art and culture/548 (6).jpg,0.972875
images/images/food and d rinks/fruit_0987.jpg,images/images/food and d rinks/fruit_0619.jpg,0.972856
images/images/food and d rinks/fruit_0619.jpg,images/images/food and d rinks/fruit_0987.jpg,0.972856
images/images/art and culture/32 (8).jpg,images/images/art and culture/34.jpg,0.972824
images/images/art and culture/34.jpg,images/images/art and culture/32 (8).jpg,0.972824
images/images/food and d rinks/fruit_0665.jpg,images/images/food and d rinks/fruit_0652.jpg,0.972743
images/images/food and d rinks/fruit_0652.jpg,images/images/food and d rinks/fruit_0665.jpg,0.972743
images/images/food and d rinks/fruit_0805.jpg,images/images/food and d rinks/fruit_0774.jpg,0.972708
images/images/food and d rinks/fruit_0774.jpg,images/images/food and d rinks/fruit_0805.jpg,0.972708
images/images/architecure/4289994498_71b919b6fb_m.jpg,images/images/architecure/12146871903_63554dd170_m.jpg,0.972569
images/images/architecure/12146871903_63554dd170_m.jpg,images/images/architecure/4289994498_71b919b6fb_m.jpg,0.972569
images/images/architecure/513357389_9cb7621ddf_n.jpg,images/images/architecure/56540072_6ab649306a_m.jpg,0.972538
images/images/architecure/56540072_6ab649306a_m.jpg,images/images/architecure/513357389_9cb7621ddf_n.jpg,0.972538
images/images/architecure/4317965031_26367bb0ea_n.jpg,images/images/architecure/4317964379_504c4f709a_n.jpg,0.972324
images/images/architecure/4317964379_504c4f709a_n.jpg,images/images/architecure/4317965031_26367bb0ea_n.jpg,0.972324
images/images/architecure/117852509_307f5a28bc_m.jpg,images/images/architecure/65776621_ba273093ec_n.jpg,0.972316
images/images/architecure/65776621_ba273093ec_n.jpg,images/images/architecure/117852509_307f5a28bc_m.jpg,0.972316
images/images/food and d rinks/fruit_0524.jpg,images/images/food and d rinks/fruit_0523.jpg,0.972199
images/images/food and d rinks/fruit_0523.jpg,images/images/food and d rinks/fruit_0524.jpg,0.972199
images/images/food and d rinks/yRqsfgLY8thCLJyQizWo.jpg,images/images/food and d rinks/XK2rnpk63Ee4EwC4xiUl.jpg,0.972189
images/images/food and d rinks/XK2rnpk63Ee4EwC4xiUl.jpg,images/images/food and d rinks/yRqsfgLY8thCLJyQizWo.jpg,0.972189
images/images/art and culture/images (81).jpeg,images/images/art and culture/images (91).jpeg,0.972114
images/images/art and culture/images (91).jpeg,images/images/art and culture/images (81).jpeg,0.972114
images/images/food and d rinks/fruit_0904.jpg,images/images/food and d rinks/fruit_0293.jpg,0.972112
images/images/food and d rinks/fruit_0293.jpg,images/images/food and d rinks/fruit_0904.jpg,0.972112
